DateTime,ReturnsPercents,Close,P1,P2,M1,M2,V1,V2,ELBO,Converged,WinSize
2019-01-03T11:00:00.0,0.0,81.26,0.4959535099188641,0.5040464900811362,0.013419956512316157,0.013419956154911277,0.01295623674033014,0.012956236400071569,0.0,1,200
2019-01-03T11:30:00.0,-0.25876423778958824,81.05,0.49595351013481614,0.5040464898651842,0.010711655954163849,0.010711655833105944,0.013557140669668816,0.013557140279859298,0.0,1,200
2019-01-03T12:00:00.0,0.012337301847775706,81.06,0.49595351017962613,0.5040464898203743,0.010727831535340229,0.010727831415198381,0.013422269780487533,0.01342226939696609,0.0,1,200
2019-01-03T12:30:00.0,0.24642693594181253,81.26,0.495953510376949,0.5040464896230514,0.013073096348646118,0.013073096045503448,0.013835991401059159,0.013835990989850212,0.0,1,200
2019-01-03T13:00:00.0,0.7845100299443075,81.9,0.4959535120524098,0.5040464879475907,0.020749088317842057,0.020749082898774432,0.019560942652863483,0.0195609384718092,0.0,1,200
2019-01-03T13:30:00.0,0.4750602758598177,82.29,0.49595351498513407,0.5040464850148664,0.02526960030636728,0.025269589664426932,0.02139959043420872,0.021399584220863483,0.0,1,200
2019-01-03T14:00:00.0,-0.0607791910766764,82.24,0.49595351472305993,0.5040464852769405,0.024413393471951882,0.024413382846588554,0.02125960167043475,0.021259595486192735,0.0,1,200
2019-01-03T14:30:00.0,0.3035272165784697,82.49,0.4959535161145196,0.5040464838854809,0.027190646218457844,0.027190634160673997,0.0218155197852952,0.021815513417403037,0.0,1,200
2019-01-03T15:00:00.0,0.43546699999321703,82.85,0.495953519167203,0.5040464808327976,0.03125309998780816,0.031253083113930755,0.02324055008544371,0.023240542166481113,0.0,1,200
2019-01-03T15:30:00.0,0.16883747377844927,82.99,0.4959535194175948,0.5040464805824058,0.03262209880076464,0.0326220819583487,0.023195779505896356,0.023195771716119064,0.0,1,200
2019-01-03T16:00:00.0,0.08431195922504742,83.06,0.4959535192219205,0.5040464807780801,0.0331364257499696,0.03313640911519749,0.022991296694785095,0.022991288983724222,0.0,1,200
2019-01-03T16:30:00.0,0.7675739292822392,83.7,0.4959535299932302,0.5040464700067705,0.040444277398094135,0.0404442295982344,0.028076282704000383,0.02807625373871297,0.0,1,200
2019-01-03T17:00:00.0,0.1909764247186807,83.86,0.49595353046370394,0.5040464695362968,0.041942109851119375,0.041942062246394816,0.028020145113999827,0.028020116589624253,0.0,1,200
2019-01-03T17:30:00.0,0.4402410584655847,84.23,0.49595353812952336,0.5040464618704775,0.045905289564314895,0.045905230340849194,0.029304160790636722,0.02930412905380872,0.0,1,200
2019-01-03T18:00:00.0,-0.07125891037871313,84.17,0.49595353690509364,0.5040464630949073,0.04473947691593982,0.04473941771359776,0.029147809559904266,0.02914777792529177,0.0,1,200
2019-01-03T18:30:00.0,-0.02376425866703613,84.15,0.4959535355070386,0.5040464644929624,0.04405784789734429,0.04405778890477942,0.028904011201368762,0.02890397966570041,0.0,1,200
2019-01-03T19:00:00.0,0.40322635279386176,84.49,0.49595354211019443,0.5040464578898066,0.047631668600873346,0.047631600802494616,0.029887240363295754,0.02988720700829674,0.0,1,200
2019-01-04T10:30:00.0,-0.15398285541792234,84.36,0.4959535415528564,0.5040464584471446,0.04562555415833373,0.045625486589539244,0.029990292233599555,0.029990258963142936,0.0,1,200
2019-01-04T11:00:00.0,-0.08301216011830093,84.29,0.4959535402940385,0.5040464597059625,0.0443455772251063,0.04434550968731549,0.029854896407034398,0.029854863227715314,0.0,1,200
2019-01-04T11:30:00.0,0.16595546720177268,84.43,0.4959535403613587,0.5040464596386424,0.0455556258979335,0.045555558999736984,0.029703522425359428,0.029703489742099867,0.0,1,200
2019-01-04T12:00:00.0,-0.04738775115331606,84.39,0.49595353895072597,0.5040464610492751,0.04463081643775746,0.044630749685963214,0.029493064713755852,0.029493032114552318,0.0,1,200
2019-01-04T12:30:00.0,-0.18977588426034586,84.23,0.49595353889799854,0.5040464611020026,0.04229841148035982,0.042298345343812604,0.029740892624245275,0.029740860046212843,0.0,1,200
2019-01-04T13:00:00.0,0.24900706528478977,84.44,0.49595354071682973,0.5040464592831714,0.04435521475630535,0.04435514778882678,0.029865891833012585,0.029865859761062513,0.0,1,200
2019-01-04T13:30:00.0,-0.3202659756635029,84.17,0.4959535433734393,0.5040464566265619,0.04072714127615495,0.04072707881134139,0.030878428175646497,0.030878394884993145,0.0,1,200
2019-01-04T14:00:00.0,-0.32129497503241566,83.9,0.49595354598259267,0.5040464540174086,0.03712492927802684,0.03712487117568839,0.03186228445294138,0.03186225003972405,0.0,1,200
2019-01-04T14:30:00.0,0.2499852501185451,84.11,0.4959535475955462,0.504046452404455,0.039242943106100395,0.039242884222135226,0.03199160181451339,0.03199156790724861,0.0,1,200
2019-01-04T15:00:00.0,0.03566121880282935,84.14,0.49595354634203226,0.504046453657969,0.03920730406726932,0.039207245751432966,0.03167340387747317,0.031673370144679296,0.0,1,200
2019-01-04T15:30:00.0,0.10690741648975433,84.23,0.49595354559971344,0.5040464544002878,0.0398809369263751,0.03988087938982902,0.03140339691593568,0.031403363516665804,0.0,1,200
2019-01-04T16:00:00.0,0.22531880270806326,84.42,0.4959535466510265,0.5040464533489748,0.041726090208901626,0.04172603247275415,0.031429681935041656,0.031429649068743175,0.0,1,200
2019-01-04T16:30:00.0,0.1420454784291536,84.54,0.49595354630584293,0.5040464536941583,0.042724293007637304,0.042724235983124054,0.031216091488378048,0.031216059033742808,0.0,1,200
2019-01-04T17:00:00.0,-0.04732607755162377,84.5,0.4959535450200435,0.5040464549799578,0.041828269651122775,0.041828212735449295,0.03098536807042522,0.030985335719057025,0.0,1,200
2019-01-04T17:30:00.0,0.14191109287935433,84.62,0.495953544679093,0.5040464553209084,0.042824118570349554,0.04282406235614512,0.03077573162768595,0.0307756996818691,0.0,1,200
2019-01-04T18:00:00.0,-0.27217341220460156,84.39,0.49595354619970605,0.5040464538002954,0.039689813825359174,0.0396897600675173,0.03144697973804886,0.0314469473608997,0.0,1,200
2019-01-04T18:30:00.0,-0.6180930173555588,83.87,0.49595355982093364,0.504046440179068,0.033144693141474765,0.03314467540348855,0.03539650302103439,0.03539644908890847,0.0,1,200
2019-01-04T19:00:00.0,0.15488178469933445,84.0,0.49595355895162696,0.5040464410483746,0.03435600727407667,0.03435599013171075,0.035190293649838486,0.03519024022503817,0.0,1,200
2019-01-08T10:30:00.0,0.21405644991112638,84.18,0.49595355909440114,0.5040464409056005,0.03614407143113502,0.036144054357728106,0.03515826021124556,0.03515820738073068,0.0,1,200
2019-01-08T11:00:00.0,-0.2735979818874412,83.95,0.49595356203165525,0.5040464379683465,0.03306205913417819,0.03306204583384562,0.03575355658757098,0.03575350349368124,0.0,1,200
2019-01-08T11:30:00.0,-0.1072641780933914,83.86,0.49595356115263184,0.5040464388473699,0.03166577841297783,0.03166576475646418,0.03559178508821087,0.0355917324285644,0.0,1,200
2019-01-08T12:00:00.0,0.08343763521203584,83.93,0.49595355958103604,0.5040464404189656,0.032180921104275645,0.0321809079058882,0.03526404260622017,0.03526399027929974,0.0,1,200
2019-01-08T12:30:00.0,0.05955571613105448,83.98,0.49595355788078993,0.5040464421192117,0.032453307031529134,0.0324532941488041,0.03492053904466231,0.034920487013012834,0.0,1,200
2019-01-08T13:00:00.0,-0.047641735060199863,83.94,0.4959535563751394,0.5040464436248623,0.03165634167931527,0.031656328447164525,0.03463626891908461,0.034636217214092865,0.0,1,200
2019-01-08T13:30:00.0,-0.16692504174082856,83.8,0.49595355652416295,0.5040464434758387,0.029680407456854966,0.029680394473570487,0.034680108852440404,0.03468005760778597,0.0,1,200
2019-01-08T14:00:00.0,0.16692504174082856,83.94,0.49595355589290246,0.5040464441070992,0.03104602553548702,0.031046013024512157,0.03452059202720501,0.0345205412870068,0.0,1,200
2019-01-08T14:30:00.0,-0.26243603276459027,83.72,0.49595355844195277,0.5040464415580489,0.028125804556514727,0.02812579513284813,0.03502560814669629,0.03502555733530175,0.0,1,200
2019-01-08T15:00:00.0,0.011943863854124714,83.73,0.4959535567209142,0.5040464432790875,0.02796479027676275,0.02796478083656626,0.034679674351062804,0.03467962380526117,0.0,1,200
2019-01-08T15:30:00.0,0.011942437465695122,83.74,0.4959535549913138,0.5040464450086879,0.027805363935953478,0.02780535447993604,0.034337132052546064,0.03433708177087521,0.0,1,200
2019-01-08T16:00:00.0,0.14319811516187997,83.86,0.49595355403591396,0.5040464459640878,0.02895355029523636,0.02895354136993424,0.03412664316353871,0.03412659332313677,0.0,1,200
2019-01-08T16:30:00.0,-0.1670844164816998,83.72,0.49595355421800075,0.504046445782001,0.027002923688884302,0.027002914993763383,0.03416566649213487,0.03416561711063146,0.0,1,200
2019-01-08T17:00:00.0,0.21477158953615572,83.9,0.4959535544748162,0.5040464455251855,0.02887126871895119,0.028871259919368078,0.03417303553458711,0.03417298667621314,0.0,1,200
2019-01-08T17:30:00.0,0.05957700503893548,83.95,0.49595355284591125,0.5040464471540905,0.029176798333731758,0.029176789819795882,0.03384229360482754,0.033842245023434255,0.0,1,200
2019-01-08T18:00:00.0,-0.32213832069372117,83.68,0.4959535574324116,0.5040464425675901,0.025681122291008517,0.025681120243302366,0.03472141814915949,0.03472136840965741,0.0,1,200
2019-01-08T18:30:00.0,-0.22731361107037884,83.49,0.4959535589785034,0.5040464410214984,0.023163760979208182,0.023163760501022673,0.03500647334012175,0.03500642391381406,0.0,1,200
2019-01-08T19:00:00.0,0.2512113289520279,83.7,0.4959535599194977,0.5040464400805041,0.025432891437167742,0.02543289011385974,0.03517047088586667,0.03517042189401629,0.0,1,200
2019-01-09T10:30:00.0,0.22674393627735157,83.89,0.49595356028267856,0.5040464397173233,0.02743598655665273,0.02743598495695368,0.03521974870754039,0.035219700201876376,0.0,1,200
2019-01-09T11:00:00.0,-0.07154782084368705,83.83,0.495953559115665,0.5040464408843369,0.026451073280779967,0.02645107123950421,0.0349658239406628,0.03496577579612341,0.0,1,200
2019-01-09T11:30:00.0,-0.03579311617292191,83.8,0.4959535576644471,0.5040464423355548,0.025831728292407898,0.025831725913695605,0.03465607243436189,0.03465602458722834,0.0,1,200
2019-01-09T12:00:00.0,0.02386350088885436,83.82,0.49595355602774516,0.5040464439722568,0.025812143946564475,0.025812141578762736,0.03431127416885691,0.03431122657310298,0.0,1,200
2019-01-09T12:30:00.0,-0.14326650014959696,83.7,0.4959535557914529,0.5040464442085492,0.0241297694581978,0.024129766955728136,0.034251491685354477,0.03425144454941361,0.0,1,200
2019-01-09T13:00:00.0,0.1790510773788334,83.85,0.49595355538789915,0.5040464446121029,0.02567127488484289,0.02567127265487763,0.03414711664828875,0.03414706997185371,0.0,1,200
2019-01-09T13:30:00.0,-0.11933175640423954,83.75,0.495953554791622,0.50404644520838,0.024228458825710918,0.02422845627550524,0.0340144753679629,0.0340144291176249,0.0,1,200
2019-01-09T14:00:00.0,-0.023883448883488256,83.73,0.49595355328717033,0.5040464467128317,0.02374973352036115,0.0237497307088646,0.033698826188685076,0.033698780206980694,0.0,1,200
2019-01-09T14:30:00.0,0.1551405526275751,83.86,0.4959535525673123,0.5040464474326898,0.025057104665950014,0.025057102257019577,0.03353358188012471,0.03353353631539207,0.0,1,200
2019-01-09T15:00:00.0,0.04768717305445591,83.9,0.4959535509877793,0.5040464490122228,0.025282279404429873,0.02528227716103525,0.033204959520535184,0.0332049142036219,0.0,1,200
2019-01-09T15:30:00.0,0.13102259035946417,84.01,0.4959535499602675,0.5040464500397346,0.02633442158510047,0.026334419794329666,0.03298470881965956,0.032984663867804576,0.0,1,200
2019-01-09T16:00:00.0,-0.1071875288713997,83.92,0.4959535492439398,0.5040464507560624,0.02500584515457552,0.0250058430028234,0.03283213180992221,0.03283208725663284,0.0,1,200
2019-01-09T16:30:00.0,-0.10730254382753657,83.83,0.49595354851504886,0.5040464514849533,0.023689343964184546,0.023689341451902678,0.03267789495519834,0.032677850794366504,0.0,1,200
2019-01-09T17:00:00.0,0.011928192296561946,83.84,0.49595354691970994,0.5040464530802923,0.023572317616887863,0.02357231505529366,0.032354104545087636,0.03235406061747374,0.0,1,200
2019-01-09T17:30:00.0,-0.011928192296561946,83.83,0.49595354537043435,0.5040464546295679,0.023219078822070596,0.0232190760681394,0.03204458863633349,0.03204454495307809,0.0,1,200
2019-01-09T18:00:00.0,0.07154782084368705,83.89,0.4959535438894553,0.504046456110547,0.023699961684381134,0.023699959241317528,0.031748746318316236,0.031748702897816464,0.0,1,200
