BaseMean,BaseStd,MixParams,elmc__n_out,elmc__C,elmc__activation
0.485,0.1388344337691482,0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,-0.30000000000000004,450,2,sigmoid
0.485,0.1388344337691482,0.2,450,2,sigmoid
0.485,0.1388344337691482,0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,0.2,450,2,sigmoid
0.485,0.1388344337691482,0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,0.0,450,2,sigmoid
0.485,0.1388344337691482,-0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,0.2,450,2,sigmoid
0.485,0.1388344337691482,0.0,450,2,sigmoid
0.485,0.1388344337691482,0.0,450,2,sigmoid
0.485,0.1388344337691482,0.0,450,2,sigmoid
0.485,0.1388344337691482,0.0,450,2,sigmoid
0.485,0.1388344337691482,0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,-0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,-0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,0.0,450,2,sigmoid
0.485,0.1388344337691482,-0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,-0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,0.0,450,2,sigmoid
0.485,0.1388344337691482,-0.30000000000000004,450,2,sigmoid
0.485,0.1388344337691482,0.0,450,2,sigmoid
0.485,0.1388344337691482,0.0,450,2,sigmoid
0.485,0.1388344337691482,-0.19999999999999996,450,2,sigmoid
0.485,0.1388344337691482,0.0,450,2,sigmoid
0.485,0.1388344337691482,-0.4,450,2,sigmoid
0.485,0.1388344337691482,0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,-0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,0.0,450,2,sigmoid
0.485,0.1388344337691482,0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,-0.09999999999999998,450,2,sigmoid
0.485,0.1388344337691482,0.09999999999999998,450,2,sigmoid
