BaseMean,BaseStd,MixParams,elmc__n_out,elmc__C,elmc__activation
0.515,0.13518505834595773,0.3,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.39999999999999997,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.3,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.5,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.39999999999999997,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,-0.30000000000000004,550,0.125,sigmoid
0.515,0.13518505834595773,-0.30000000000000004,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.30000000000000004,550,0.125,sigmoid
0.515,0.13518505834595773,0.20000000000000007,550,0.125,sigmoid
0.515,0.13518505834595773,0.4,550,0.125,sigmoid
0.515,0.13518505834595773,0.4,550,0.125,sigmoid
0.515,0.13518505834595773,0.5,550,0.125,sigmoid
0.515,0.13518505834595773,0.4,550,0.125,sigmoid
0.515,0.13518505834595773,0.5,550,0.125,sigmoid
0.515,0.13518505834595773,0.4,550,0.125,sigmoid
0.515,0.13518505834595773,0.20000000000000007,550,0.125,sigmoid
0.515,0.13518505834595773,0.5,550,0.125,sigmoid
0.515,0.13518505834595773,0.6000000000000001,550,0.125,sigmoid
0.515,0.13518505834595773,0.10000000000000009,550,0.125,sigmoid
0.515,0.13518505834595773,0.4,550,0.125,sigmoid
0.515,0.13518505834595773,0.30000000000000004,550,0.125,sigmoid
0.515,0.13518505834595773,0.4,550,0.125,sigmoid
0.515,0.13518505834595773,0.20000000000000007,550,0.125,sigmoid
0.515,0.13518505834595773,0.20000000000000007,550,0.125,sigmoid
0.515,0.13518505834595773,0.5,550,0.125,sigmoid
0.515,0.13518505834595773,0.20000000000000007,550,0.125,sigmoid
0.515,0.13518505834595773,0.10000000000000009,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.39999999999999997,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,-0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.3,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,-0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.2,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.2,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,-0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,-0.20000000000000007,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,-0.20000000000000007,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,-0.6000000000000001,550,0.125,sigmoid
0.515,0.13518505834595773,-0.6000000000000001,550,0.125,sigmoid
0.515,0.13518505834595773,-0.39999999999999997,550,0.125,sigmoid
0.515,0.13518505834595773,-0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,-0.39999999999999997,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,-0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,-0.6000000000000001,550,0.125,sigmoid
0.515,0.13518505834595773,-0.49999999999999994,550,0.125,sigmoid
0.515,0.13518505834595773,-0.3,550,0.125,sigmoid
0.515,0.13518505834595773,-0.6000000000000001,550,0.125,sigmoid
0.515,0.13518505834595773,-0.49999999999999994,550,0.125,sigmoid
0.515,0.13518505834595773,-0.6000000000000001,550,0.125,sigmoid
0.515,0.13518505834595773,-0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,-0.49999999999999994,550,0.125,sigmoid
0.515,0.13518505834595773,-0.2,550,0.125,sigmoid
0.515,0.13518505834595773,-0.6000000000000001,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,-0.6000000000000001,550,0.125,sigmoid
0.515,0.13518505834595773,-0.10000000000000009,550,0.125,sigmoid
0.515,0.13518505834595773,0.39999999999999997,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.39999999999999997,550,0.125,sigmoid
0.515,0.13518505834595773,0.19999999999999996,550,0.125,sigmoid
0.515,0.13518505834595773,0.09999999999999998,550,0.125,sigmoid
0.515,0.13518505834595773,0.49999999999999994,550,0.125,sigmoid
0.515,0.13518505834595773,0.49999999999999994,550,0.125,sigmoid
0.515,0.13518505834595773,0.39999999999999997,550,0.125,sigmoid
0.515,0.13518505834595773,0.0,550,0.125,sigmoid
0.515,0.13518505834595773,0.39999999999999997,550,0.125,sigmoid
0.515,0.13518505834595773,0.29999999999999993,550,0.125,sigmoid
