BaseMean,BaseStd,MixParams,logisticregression__C,logisticregression__fit_intercept
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.19999999999999996,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.19999999999999996,32,False
0.5149999999999999,0.13518505834595773,0.19999999999999996,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.19999999999999996,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.19999999999999996,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,-0.19999999999999996,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.19999999999999996,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.09999999999999998,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,0.0,32,False
0.5149999999999999,0.13518505834595773,-0.2,32,False
