BaseMean,BaseStd,MixParams,elmc__n_out,elmc__C,elmc__activation
0.5349999999999999,0.1061838029079765,-0.10000000000000009,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.6,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.19999999999999996,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.49999999999999994,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.39999999999999997,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.29999999999999993,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.39999999999999997,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.39999999999999997,750,128,sigmoid
0.5349999999999999,0.1061838029079765,-0.10000000000000009,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.0,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.19999999999999996,750,128,sigmoid
0.5349999999999999,0.1061838029079765,-0.10000000000000009,750,128,sigmoid
0.5349999999999999,0.1061838029079765,-0.20000000000000007,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.0,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.39999999999999997,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.49999999999999994,750,128,sigmoid
0.5349999999999999,0.1061838029079765,-0.10000000000000009,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.49999999999999994,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.0,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.0,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.0,750,128,sigmoid
0.5349999999999999,0.1061838029079765,-0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.0,750,128,sigmoid
0.5349999999999999,0.1061838029079765,-0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,-0.19999999999999996,750,128,sigmoid
0.5349999999999999,0.1061838029079765,-0.30000000000000004,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.3,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.0,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.3,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,-0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.0,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.2,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.0,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.19999999999999996,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.29999999999999993,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.19999999999999996,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.19999999999999996,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.09999999999999998,750,128,sigmoid
0.5349999999999999,0.1061838029079765,0.29999999999999993,750,128,sigmoid
