BaseMean,BaseStd,MixParams,svc__C,svc__kernel
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,-0.09999999999999998,0.03125,sigmoid
0.555,0.1627114009527298,-0.09999999999999998,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,-0.09999999999999998,0.03125,sigmoid
0.555,0.1627114009527298,0.10000000000000003,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
0.555,0.1627114009527298,0.0,0.03125,sigmoid
