BaseMean,BaseStd,MixParams,svc__C,svc__kernel
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
0.54,0.1319090595827292,0.0,0.03125,sigmoid
