BaseMean,BaseStd,MixParams,svc__C,svc__kernel
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,-0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,-0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,-0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,-0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,-0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,-0.29999999999999993,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,-0.29999999999999993,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,-0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,-0.29999999999999993,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,-0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,-0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,-0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.3,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,-0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,-0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,-0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.3,2,sigmoid
0.51,0.16401219466856723,-0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,0.3,2,sigmoid
0.51,0.16401219466856723,-0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,-0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,-0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,-0.29999999999999993,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,-0.29999999999999993,2,sigmoid
0.51,0.16401219466856723,-0.29999999999999993,2,sigmoid
0.51,0.16401219466856723,-0.29999999999999993,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,-0.29999999999999993,2,sigmoid
0.51,0.16401219466856723,-0.29999999999999993,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,-0.29999999999999993,2,sigmoid
0.51,0.16401219466856723,-0.29999999999999993,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.10000000000000003,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,0.19999999999999996,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
0.51,0.16401219466856723,-0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,-0.09999999999999998,2,sigmoid
0.51,0.16401219466856723,0.0,2,sigmoid
