BaseMean,BaseStd,MixParams,svc__C,svc__kernel
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
0.575,0.13738631664034087,0.0,0.03125,sigmoid
