BaseMean,BaseStd,MixParams,svc__C,svc__kernel
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.3,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.30000000000000004,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.5,0.125,sigmoid
0.54,0.1562049935181331,0.30000000000000004,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.20000000000000007,0.125,sigmoid
0.54,0.1562049935181331,0.10000000000000009,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.20000000000000007,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.30000000000000004,0.125,sigmoid
0.54,0.1562049935181331,0.4,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.30000000000000004,0.125,sigmoid
0.54,0.1562049935181331,0.30000000000000004,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.4,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.10000000000000003,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.10000000000000003,0.125,sigmoid
0.54,0.1562049935181331,-0.10000000000000003,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,-0.2,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.10000000000000009,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.29999999999999993,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.19999999999999996,0.125,sigmoid
0.54,0.1562049935181331,0.29999999999999993,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,0.0,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
0.54,0.1562049935181331,-0.09999999999999998,0.125,sigmoid
